Geo Point,Geo Shape,codeunique,nom_long,nom_so_gar,nom_su_gar,id_ref_ZdC,nom_ZdC,id_ref_ZdA,nom_ZdA,idrefliga,idrefligc,res_com,mode_,train,rer,metro,tramway,val,tertrain,terrer,termetro,tertram,terval,exploitant,idf,principal,x,y
"48.006601456774845, 2.7431922431979743","{""coordinates"": [2.743192243197974, 48.006601456774845], ""type"": ""Point""}",500,Montargis,,,411483,Montargis,411482,Montargis,A01845,C01731,TRAIN R,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,680849.8026,6767388.4005
"49.096120809788104, 2.7446862074379963","{""coordinates"": [2.744686207437996, 49.096120809788104], ""type"": ""Point""}",514,Le Plessis-Belleville,,,411406,Le Plessis-Belleville,411405,Le Plessis-Belleville,A02175,C01738,TRAIN K,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,681352.8292,6888506.9087
"48.798707634311306, 2.071847000484295","{""coordinates"": [2.071847000484295, 48.798707634311306], ""type"": ""Point""}",79,Saint-Cyr,,,73731,Saint-Cyr,46990,Saint-Cyr,A01847 / A01855 / A01840 / A02373,C01736 / C01741 / C01727 / C02344,TRAIN N / TRAIN U / RER C / TRAM 13,TRAIN / RER / TRAMWAY,1,1,0,1,0,0,0,0,TRAM 13,0,SNCF / TRANSKEO,1,0,631823.8458,6855803.8011
"48.89658112768104, 2.3738190054032113","{""coordinates"": [2.373819005403211, 48.89658112768104], ""type"": ""Point""}",1609,Rosa Parks,,,73798,Rosa Parks,58498,Rosa Parks,A01843 / A01757,C01729 / C01679,RER E / TRAM 3b,RER / TRAMWAY,0,1,0,1,0,0,0,0,0,0,RATP/SNCF,1,1,654090.4936,6866468.1059
"48.99371347946068, 2.234276395362977","{""coordinates"": [2.234276395362977, 48.99371347946068], ""type"": ""Point""}",229,Franconville - Le Plessis-Bouchard,,,66005,Franconville - Le Plessis-Bouchard,43126,Franconville - Le Plessis-Bouchard,A01849 / A01840,C01737 / C01727,TRAIN H / RER C,TRAIN / RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,643964.7293,6877359.2784
"49.019136740648996, 2.1546634774091813","{""coordinates"": [2.154663477409181, 49.019136740648996], ""type"": ""Point""}",231,Pierrelaye,,,66491,Pierrelaye,43180,Pierrelaye,A01849 / A01840,C01737 / C01727,TRAIN H / RER C,TRAIN / RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,638169.1754,6880245.8816
"49.00975645120457, 2.5612326952251054","{""coordinates"": [2.561232695225105, 49.00975645120457], ""type"": ""Point""}",409,Terminal 3 - Roissypole,,,73596,Aéroport CDG 1 (Terminal 3),462398,Aéroport CDG 1 (Terminal 3) - RER,A01857 / A01516,C01743 / C00563,RER B / CDGVAL,RER / VAL,0,1,0,0,1,0,0,0,0,0,SNCF,1,0,667900.8037,6878960.9005
"48.97674784735303, 2.39059365127582","{""coordinates"": [2.39059365127582, 48.97674784735303], ""type"": ""Point""}",255,Garges - Sarcelles,,,65582,Garges - Sarcelles,43251,Garges - Sarcelles,A01842 / A01760,C01728 / C01684,RER D / TRAM 5,RER / TRAMWAY,0,1,0,1,0,0,0,0,1,0,SNCF,1,0,655389.1308,6875373.0102
"48.53562062164871, 1.9959019903628321","{""coordinates"": [1.995901990362832, 48.53562062164871], ""type"": ""Point""}",219,Dourdan-la-Forêt,,,59843,Dourdan la Forêt,47095,Dourdan la Forêt,A01840,C01727,RER C,TRAIN / RER,1,1,0,0,0,0,1,0,0,0,SNCF,1,1,625873.7762,6826625.2525
"48.55092668384461, 2.124937380752934","{""coordinates"": [2.124937380752934, 48.55092668384461], ""type"": ""Point""}",200,Saint-Chéron,,,59882,Saint-Chéron,47952,Saint-Chéron,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,635418.0823,6828213.3027
"48.80021557720123, 2.129043867370255","{""coordinates"": [2.129043867370255, 48.80021557720123], ""type"": ""Point""}",75,Versailles Château,Rive Gauche,,73721,Versailles Château Rive Gauche,43220,Versailles Château Rive Gauche,A01840,C01727,RER C,RER,0,1,0,0,0,0,1,0,0,0,SNCF,1,0,636026.8334,6855923.5959
"48.7647760120085, 2.163947084521397","{""coordinates"": [2.163947084521397, 48.7647760120085], ""type"": ""Point""}",77,Jouy-en-Josas,,,63523,Jouy-en-Josas,43136,Jouy-en-Josas,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,638548.714,6851955.6623
"48.86736622488657, 2.051282049428052","{""coordinates"": [2.051282049428052, 48.86736622488657], ""type"": ""Point""}",84,Saint-Nom-la-Bretèche - Forêt-De-Marly,,,64382,Saint-Nom-la-Bretèche Forêt de Marly,47954,Saint-Nom-la-Bretèche Forêt de Marly,A02176 / A02373,C01740 / C02344,TRAIN L / TRAM 13,TRAIN / TRAMWAY,1,0,0,1,0,1,0,0,0,0,SNCF/Transkeo,1,1,630367.922,6863503.3399
"48.93190349406898, 2.2609654735287203","{""coordinates"": [2.26096547352872, 48.93190349406898], ""type"": ""Point""}",397,Le Stade,,,72287,Le Stade,43236,Le Stade,A01852,C01739,TRAIN J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,645853.4331,6870467.3375
"48.936030605006025, 2.345274684679063","{""coordinates"": [2.345274684679063, 48.936030605006025], ""type"": ""Point""}",416,Saint-Denis,,,72323,Saint-Denis,412743,Saint-Denis,A01849 / A01842 / A01191 / A02150,C01737 / C01728 / C01389 / C01795,TRAIN H / RER D / TRAM 1 / TRAM 8,TRAIN / RER / TRAMWAY,1,1,0,1,0,0,0,0,0,0,RATP/SNCF,1,1,652034.1393,6870871.7529
"48.34166354548857, 2.378815444640188","{""coordinates"": [2.378815444640188, 48.34166354548857], ""type"": ""Point""}",216,Boigneville,,,59420,Boigneville,43092,Boigneville,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,653971.4952,6804775.4464
"49.03876204381963, 1.581532102335018","{""coordinates"": [1.581532102335018, 49.03876204381963], ""type"": ""Point""}",110,Bonnières,,,66741,Bonnières,46984,Bonnières,A02174,C01748,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,596291.1765,6883029.0255
"48.734888146410114, 2.2740024044842473","{""coordinates"": [2.274002404484247, 48.734888146410114], ""type"": ""Point""}",167,Massy-Verrières,,,63320,Massy - Verrières,47940,Massy - Verrières,A01857 / A01840,C01743 / C01727,RER B / RER C,RER,0,1,0,0,0,0,0,0,0,0,RATP/SNCF,1,0,646607.1661,6848552.7229
"48.812571715334435, 2.188259858652606","{""coordinates"": [2.188259858652606, 48.812571715334435], ""type"": ""Point""}",382,Chaville Rive Droite,,,69503,Chaville Rive Droite,43241,Chaville Rive Droite,A02176,C01740,TRAIN L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,640390.3103,6857251.0584
"48.743016568968, 2.2959214068976026","{""coordinates"": [2.295921406897603, 48.743016568968], ""type"": ""Point""}",302,Fontaine-Michalon,,,69647,Fontaine Michalon,43124,Fontaine Michalon,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,648227.1941,6849441.8358
"48.73968104250302, 2.2876674968106068","{""coordinates"": [2.287667496810607, 48.73968104250302], ""type"": ""Point""}",304,Les Baconnets,,,69622,Les Baconnets,43228,Les Baconnets,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,647616.9326,6849076.4382
"48.77126603718618, 2.435306339706322","{""coordinates"": [2.435306339706322, 48.77126603718618], ""type"": ""Point""}",520,Créteil Pompadour,,,69950,Créteil Pompadour,46286,Créteil Pompadour,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,658498.8113,6852500.3354
"48.795138178428715, 2.1351562241000215","{""coordinates"": [2.135156224100021, 48.795138178428715], ""type"": ""Point""}",108,Versailles-Chantiers,,,63880,Versailles Chantiers,43219,Versailles Chantiers,A01847 / A01855 / A01840,C01736 / C01741 / C01727,TRAIN N / TRAIN U / RER C,TRAIN / RER,1,1,0,0,0,0,1,0,0,0,SNCF,1,1,636469.5949,6855354.1433
"48.93332605820143, 2.307731818986234","{""coordinates"": [2.307731818986234, 48.93332605820143], ""type"": ""Point""}",428,Gennevilliers,,,72303,Gennevilliers,43130,Gennevilliers,A01840 / A01191,C01727 / C01389,RER C / TRAM 1,RER / TRAMWAY,0,1,0,1,0,0,0,0,0,0,SNCF,1,0,649281.1416,6870594.4702
"48.88092200663639, 2.3563285436590466","{""coordinates"": [2.356328543659047, 48.88092200663639], ""type"": ""Point""}",384,Gare du Nord,,,71410,Gare du Nord,462394,Gare du Nord,A01849 / A02175 / A01857 / A01842 / A01537 / A01538,C01737 / C01738 / C01743 / C01728 / C01374 / C01375,TRAIN H / TRAIN K / RER B / RER D / METRO 4 / METRO 5,TRAIN / RER / METRO,1,1,1,0,0,1,0,0,0,0,RATP/SNCF,1,1,652793.9852,6864737.208
"48.89218707551516, 2.2370180563950135","{""coordinates"": [2.237018056395013, 48.89218707551516], ""type"": ""Point""}",390,La Défense,Grande Arche,,71517,La Défense (Grande Arche),470549,La Défense,A02176 / A01855 / A01856 / A01534 / A01192,C01740 / C01741 / C01742 / C01371 / C01390,TRAIN L / TRAIN U / RER A / METRO 1 / TRAM 2,TRAIN / RER / METRO / TRAMWAY,1,1,1,1,0,1,0,1,1,0,RATP/SNCF,1,1,644056.2663,6866067.7406
"49.04787620243536, 2.010999760003632","{""coordinates"": [2.010999760003632, 49.04787620243536], ""type"": ""Point""}",445,Cergy Le Haut,,,66834,Cergy le Haut,43104,Cergy le Haut,A02176 / A01856,C01740 / C01742,TRAIN L / RER A,TRAIN / RER,1,1,0,0,0,1,1,0,0,0,SNCF,1,1,627701.6572,6883563.8941
"48.84547070664901, 2.429205166347999","{""coordinates"": [2.429205166347999, 48.84547070664901], ""type"": ""Point""}",101035,Bérault,,,71650,Bérault,42318,Bérault,A01534,C01371,METRO 1,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,658110.066,6860754.1783
"48.85523625186059, 2.360956488661","{""coordinates"": [2.360956488661, 48.85523625186059], ""type"": ""Point""}",101049,Saint-Paul,Le Marais,,71222,Saint-Paul (Le Marais),44881,Saint-Paul (Le Marais),A01534,C01371,METRO 1,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653110.2705,6861878.3873
"48.86428575771083, 2.3797418931775534","{""coordinates"": [2.379741893177553, 48.86428575771083], ""type"": ""Point""}",103041,Saint-Maur,,,71795,Rue Saint-Maur,45194,Rue Saint-Maur,A01536,C01373,METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,654496.5224,6862873.6278
"48.883809200299005, 2.3046744405283954","{""coordinates"": [2.304674440528395, 48.883809200299005], ""type"": ""Point""}",103071,Wagram,,,71423,Wagram,45508,Wagram,A01536,C01373,METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,649008.6628,6865090.3639
"48.89208278504046, 2.2850095027461945","{""coordinates"": [2.285009502746195, 48.89208278504046], ""type"": ""Point""}",103079,Anatole France,,,71519,Anatole France,42195,Anatole France,A01536,C01373,METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,647574.9141,6866023.2122
"48.83111265944071, 2.3297050126201837","{""coordinates"": [2.329705012620184, 48.83111265944071], ""type"": ""Point""}",104075,Mouton-Duvernet,,,73653,Mouton Duvernet,44183,Mouton Duvernet,A01537,C01374,METRO 4,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,650794.4816,6859215.1047
"48.8384272951264, 2.360967166347491","{""coordinates"": [2.360967166347491, 48.8384272951264], ""type"": ""Point""}",105077,Saint-Marcel,,,71092,Saint-Marcel,44875,Saint-Marcel,A01538,C01375,METRO 5,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653095.9281,6860009.3864
"48.864766844037305, 2.300991003495584","{""coordinates"": [2.300991003495584, 48.864766844037305], ""type"": ""Point""}",109047,Alma - Marceau,,,71290,Alma - Marceau,42182,Alma - Marceau,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,648719.8026,6862975.3829
"48.85216836871572, 2.3896255399759543","{""coordinates"": [2.389625539975954, 48.85216836871572], ""type"": ""Point""}",109079,Rue des Boulets,,,71694,Rue des Boulets,425987,Rue des Boulets,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,655211.1784,6861520.6226
"48.84200534636367, 2.238887328515536","{""coordinates"": [2.238887328515536, 48.84200534636367], ""type"": ""Point""}",110025,Boulogne - Jean Jaurès,,,71147,Boulogne Jean Jaurès,42380,Boulogne Jean Jaurès,A01543,C01380,METRO 10,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,644139.5373,6860486.666
"48.83951658445995, 2.301107514879988","{""coordinates"": [2.301107514879988, 48.83951658445995], ""type"": ""Point""}",112039,Vaugirard,Adolphe Chériou,,71091,Vaugirard,44995,Vaugirard,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,648703.4994,6860167.7255
"48.84447014036132, 2.317852783041331","{""coordinates"": [2.317852783041331, 48.84447014036132], ""type"": ""Point""}",112045,Falguière,,,73641,Falguière,42981,Falguière,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,649937.2765,6860707.7605
"48.876047495071, 2.337495844533764","{""coordinates"": [2.337495844533764, 48.876047495071], ""type"": ""Point""}",112069,Notre-Dame-de-Lorette,,,71350,Notre-Dame-de-Lorette,44210,Notre-Dame-de-Lorette,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651408.3042,6864206.6184
"48.89058718566973, 2.320174755787803","{""coordinates"": [2.320174755787803, 48.89058718566973], ""type"": ""Point""}",113069,Brochant,,,73661,Brochant,45487,Brochant,A01546,C01383,METRO 13,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,650151.8308,6865834.137
"48.87210144119713, 2.404514942379104","{""coordinates"": [2.404514942379104, 48.87210144119713], ""type"": ""Point""}",116033,Saint-Fargeau,,,71860,Saint-Fargeau,44864,Saint-Fargeau,A01549,C01386,METRO 3bis,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656320.4457,6863728.6864
"48.83099530036978, 2.3558348979655515","{""coordinates"": [2.355834897965551, 48.83099530036978], ""type"": ""Point""}",105081,Place d'Italie,,,71033,Place d'Italie - Italie 2,44371,Place d'Italie,A01538 / A01539 / A01540,C01375 / C01376 / C01377,METRO 5 / METRO 6 / METRO 7,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,0,652712.494,6859186.0902
"48.83704511922334, 2.3728257245425715","{""coordinates"": [2.372825724542571, 48.83704511922334], ""type"": ""Point""}",106043,Quai de la Gare,,,71597,Quai de la Gare,44582,Quai de la Gare,A01539,C01376,METRO 6,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653965.0897,6859848.7241
"48.83321671877524, 2.362856399519012","{""coordinates"": [2.362856399519012, 48.83321671877524], ""type"": ""Point""}",106047,Nationale,,,71043,Nationale,44192,Nationale,A01539,C01376,METRO 6,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653229.9171,6859428.9054
"48.84750708105434, 2.3029682964547975","{""coordinates"": [2.302968296454798, 48.84750708105434], ""type"": ""Point""}",106069,Cambronne,,,71167,Cambronne,42419,Cambronne,A01539,C01376,METRO 6,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,648847.9143,6861054.9766
"48.874971744608764, 2.3405759820437195","{""coordinates"": [2.34057598204372, 48.874971744608764], ""type"": ""Point""}",107051,Le Peletier,,,478885,Le Peletier,43656,Le Peletier,A01540,C01377,METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651633.2142,6864085.1114
"48.8657611018949, 2.334427485913044","{""coordinates"": [2.334427485913044, 48.8657611018949], ""type"": ""Point""}",107057,Pyramides,,,73788,Pyramides,44579,Pyramides,A01540 / A01547,C01377 / C01384,METRO 7 / METRO 14,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651173.6182,6863064.7412
"48.842866829748104, 2.3522247281830833","{""coordinates"": [2.352224728183083, 48.842866829748104], ""type"": ""Point""}",107071,Place Monge,Jardin des Plantes – Arènes de Lutèce,,71133,Place Monge,44435,Place Monge,A01540,C01377,METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652458.3099,6860508.2454
"48.86325794403164, 2.3666610947164903","{""coordinates"": [2.36666109471649, 48.86325794403164], ""type"": ""Point""}",108053,Filles du Calvaire,,,71277,Filles Du Calvaire,58727,Filles du Calvaire,A01541,C01378,METRO 8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653535.9904,6862766.9605
"48.82662006452886, 2.405851943981901","{""coordinates"": [2.405851943981901, 48.82662006452886], ""type"": ""Point""}",108077,Liberté,,,71558,Liberté,43811,Liberté,A01541,C01378,METRO 8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,656380.4618,6858670.8213
"48.829746119059685, 2.2310281002026207","{""coordinates"": [2.231028100202621, 48.829746119059685], ""type"": ""Point""}",109021,Pont de Sèvres,,,70698,Pont de Sèvres,44481,Pont de Sèvres,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,0,643549.4672,6859129.1796
"48.85377278708037, 2.411894837056435","{""coordinates"": [2.411894837056435, 48.85377278708037], ""type"": ""Point""}",109087,Porte de Montreuil,,,71710,Porte de Montreuil,44520,Porte de Montreuil,A01542 / A01757,C01379 / C01679,METRO 9 / TRAM 3b,METRO / TRAMWAY,0,0,1,1,0,0,0,0,0,0,RATP,1,0,656846.5807,6861686.6193
"48.82135578287942, 2.369290587346029","{""coordinates"": [2.369290587346029, 48.82135578287942], ""type"": ""Point""}",107087,Porte d'Ivry,,,70636,Porte d'Ivry,44507,Porte d'Ivry,A01540 / A01193,C01377 / C01391,METRO 7 / TRAM 3a,METRO / TRAMWAY,0,0,1,1,0,0,0,0,1,0,RATP,1,0,653691.6801,6858106.3134
"48.884680972793454, 2.3426600373363513","{""coordinates"": [2.342660037336351, 48.884680972793454], ""type"": ""Point""}",466,Funiculaire Montmartre Station Basse,,,73849,Funiculaire de Montmartre - Gare basse,45559,Funiculaire de Montmartre - Gare basse,A01548,C01385,FUNICULAIRE MONTMARTRE,VAL,0,0,0,0,1,0,0,0,0,1,RATP,1,0,651795.0575,6865163.4399
"48.8464230763525, 2.418759786698671","{""coordinates"": [2.418759786698671, 48.8464230763525], ""type"": ""Point""}",101037,Saint-Mandé,,,71647,Saint-Mandé,47247,Saint-Mandé,A01534,C01371,METRO 1,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,657344.2856,6860865.6652
"48.86644680513255, 2.3835991095736566","{""coordinates"": [2.383599109573657, 48.86644680513255], ""type"": ""Point""}",102043,Ménilmontant,,,71815,Ménilmontant,44133,Ménilmontant,A01535,C01372,METRO 2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,654781.3662,6863111.7042
"48.86533531632652, 2.41669727285771","{""coordinates"": [2.41669727285771, 48.86533531632652], ""type"": ""Point""}",103033,Gallieni,Parc de Bagnolet,,71817,Gallieni,47890,Gallieni,A01536,C01373,METRO 3,METRO,0,0,1,0,0,0,0,1,0,0,RATP,1,0,657208.4603,6862969.6694
"48.88600615057262, 2.2935299663372546","{""coordinates"": [2.293529966337255, 48.88600615057262], ""type"": ""Point""}",103075,Porte de Champerret,,,71450,Porte de Champerret,44511,Porte de Champerret,A01536,C01373,METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,648193.5959,6865341.9047
"48.85107136943748, 2.330700709954214","{""coordinates"": [2.330700709954214, 48.85107136943748], ""type"": ""Point""}",104063,Saint-Sulpice,,,71202,Saint-Sulpice,45120,Saint-Sulpice,A01537,C01374,METRO 4,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,650886.3835,6861433.6831
"48.858553826324005, 2.3422327579938407","{""coordinates"": [2.342232757993841, 48.858553826324005], ""type"": ""Point""}",107061,Pont Neuf,La Monnaie,,71253,Pont Neuf,44491,Pont Neuf,A01540,C01377,METRO 7,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651739.5236,6862258.5538
"48.844065596373376, 2.3904821339803877","{""coordinates"": [2.390482133980388, 48.844065596373376], ""type"": ""Point""}",108067,Montgallet,,,71631,Montgallet,44160,Montgallet,A01541,C01378,METRO 8,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,655267.0787,6860619.1829
"48.84733558368036, 2.408089407236094","{""coordinates"": [2.408089407236094, 48.84733558368036], ""type"": ""Point""}",101039,Porte de Vincennes,,,71663,Porte de Vincennes,44528,Porte de Vincennes,A01534 / A01193 / A01757,C01371 / C01391 / C01679,METRO 1 / TRAM 3a / TRAM 3b,METRO / TRAMWAY,0,0,1,1,0,0,0,0,TRAM 3A / TRAM 3B,0,RATP,1,0,656561.9892,6860972.9448
"48.81905151371675, 2.360129742015262","{""coordinates"": [2.360129742015262, 48.81905151371675], ""type"": ""Point""}",107083,Porte d'Italie,,,70596,Porte d'Italie,473456,Porte d'Italie,A01540 / A01193,C01377 / C01391,METRO 7 / TRAM 3a,METRO / TRAMWAY,0,0,1,1,0,0,0,0,0,0,RATP,1,0,653017.0055,6857855.5184
"48.88289191651976, 2.3090522645504783","{""coordinates"": [2.309052264550478, 48.88289191651976], ""type"": ""Point""}",103069,Malesherbes,,,71416,Malesherbes,59370,Malesherbes,A01536,C01373,METRO 3,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,649328.8075,6864985.5498
"48.8763302640252, 2.3331088937605435","{""coordinates"": [2.333108893760544, 48.8763302640252], ""type"": ""Point""}",112067,Trinité d'Estienne d'Orves,,,71355,Trinité d'Estienne d'Orves,45170,Trinité d'Estienne d'Orves,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651086.8143,6864240.7689
"48.84118692020863, 2.3205092275281594","{""coordinates"": [2.320509227528159, 48.84118692020863], ""type"": ""Point""}",285,Montparnasse,,,71139,Gare Montparnasse,58578,Montparnasse Bienvenue,A01847 / A01537 / A01539 / A01545 / A01546,C01736 / C01374 / C01376 / C01382 / C01383,TRAIN N / METRO 4 / METRO 6 / METRO 12 / METRO 13,TRAIN / METRO,1,0,1,0,0,1,0,0,0,0,RATP/SNCF,1,1,650129.0864,6860341.0199
"48.89259977921381, 2.4997571852395075","{""coordinates"": [2.499757185239508, 48.89259977921381], ""type"": ""Point""}",362,Les Coquetiers,,,72028,Les Coquetiers,46516,Les Coquetiers,A01761,C01843,TRAM 4,TRAMWAY,0,0,0,1,0,0,0,0,0,0,SNCF,1,0,663320.918,6865959.5349
"48.93877117906804, 2.356089852920959","{""coordinates"": [2.356089852920959, 48.93877117906804], ""type"": ""Point""}",1002,Marché de Saint-Denis,,,72333,Marché de Saint-Denis,44095,Marché de Saint-Denis,A01191 / A01760,C01389 / C01684,TRAM 1 / TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,1,0,RATP,1,0,652828.9373,6871169.988
"48.843124398977956, 2.2218514947520127","{""coordinates"": [2.221851494752013, 48.843124398977956], ""type"": ""Point""}",323,Parc de Saint-Cloud,,,70726,Parc de Saint-Cloud,44249,Parc de Saint-Cloud,A01192,C01390,TRAM 2,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,642890.4899,6860623.278
"48.90470320284001, 2.469971543614439","{""coordinates"": [2.469971543614439, 48.90470320284001], ""type"": ""Point""}",1023,Pont de Bondy,,,72478,Pont de Bondy,44471,Pont de Bondy,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,661146.0246,6867319.644
"48.82868555053027, 2.30080195156065","{""coordinates"": [2.30080195156065, 48.82868555053027], ""type"": ""Point""}",1305,Brancion,,,71007,Brancion,42387,Brancion,A01193,C01391,TRAM 3a,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,648670.4086,6858963.6386
"48.9227111883248, 2.4066227537090406","{""coordinates"": [2.406622753709041, 48.9227111883248], ""type"": ""Point""}",1010,Danton,,,73693,Danton,46115,Danton,A01191,C01389,TRAM 1,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,0,656517.3437,6869355.1236
"48.97666569051176, 2.3774196733106265","{""coordinates"": [2.377419673310627, 48.97666569051176], ""type"": ""Point""}",1703,Les Flanades,,,65560,Les Flanades,43013,Les Flanades,A01760,C01684,TRAM 5,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,654424.6931,6875371.3973
